Review ID,Run,Valid,Topics Present,Errors
548,3,True,Food,
549,1,True,"Staff, Location",
549,2,True,"Staff, Location",
549,3,True,"Staff, Location",
550,1,True,"Room, Staff",
550,2,True,"Room, Staff",
550,3,True,"Room, Staff",
551,1,True,"Staff, Location",
551,2,True,"Staff, Location",
551,3,True,"Staff, Location",
552,1,True,"Room, Location, Facility, Off",
552,2,True,"Room, Location, Facility, Off",
552,3,True,"Room, Location, Facility, Off",
553,1,True,"Room, Staff",
553,2,True,"Room, Staff",
553,3,True,"Room, Staff",
554,1,True,"Staff, Location, Facility",
554,2,True,"Staff, Location, Facility",
554,3,True,"Staff, Location, Facility",
555,1,True,"Room, Staff, Location, Facility",
555,2,True,"Room, Staff, Location, Facility",
555,3,True,"Room, Staff, Location, Facility",
556,1,True,"Room, Location, Price, Facility",
556,2,True,"Room, Location, Price, Facility",
556,3,True,"Room, Location, Price, Facility",
557,1,True,"Staff, Food, Price",
557,2,True,"Staff, Food, Price",
557,3,True,"Staff, Food, Price",
558,1,True,"Check-in, Off",
558,2,True,"Check-in, Off",
558,3,True,"Check-in, Off",
559,1,True,(none),
559,2,True,(none),
559,3,True,(none),
560,1,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 237)
560,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
560,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
561,1,True,"Staff, Off",
561,2,True,"Staff, Off",
561,3,True,"Staff, Off",
562,1,True,"Room, Location",
562,2,True,"Room, Location",
562,3,True,"Room, Location",
564,1,False,"Room, Staff, Check-in",'Check-out' is a required property
564,2,False,"Room, Staff, Check-in",'Check-out' is a required property
564,3,False,"Room, Staff, Check-in",'Check-out' is a required property
565,1,True,"Room, Staff, Location, Food",
565,2,True,"Room, Staff, Location, Food",
565,3,True,"Room, Staff, Location, Food",
566,1,True,"Staff, Location",
566,2,True,"Staff, Location",
566,3,True,"Staff, Location",
567,1,True,Staff,
567,2,True,Staff,
567,3,True,Staff,
568,1,True,"Off, Taxi-issue",
568,2,True,"Off, Taxi-issue",
568,3,True,"Off, Taxi-issue",
569,1,True,"Room, Staff, Location, Facility, Taxi-issue",
569,2,True,"Room, Staff, Location, Facility, Taxi-issue",
569,3,True,"Room, Staff, Location, Facility, Taxi-issue",
570,1,True,Staff,
570,2,True,Staff,
570,3,True,Staff,
571,1,True,"Location, Food",
571,2,True,"Location, Food",
571,3,True,"Location, Food",
572,1,True,"Staff, Facility",
572,2,True,"Staff, Facility",
572,3,True,"Staff, Facility",
573,1,True,"Room, Facility",
573,2,True,"Room, Facility",
573,3,True,"Room, Facility",
574,1,True,Off,
574,2,True,(none),
574,3,True,(none),
575,1,True,Staff,
575,2,True,Staff,
575,3,True,Staff,
576,1,True,"Staff, Food, Price",
576,2,True,"Staff, Food, Price",
576,3,True,"Staff, Food, Price",
577,1,True,Off,
577,2,True,Off,
577,3,True,Off,
578,1,True,"Room, Staff, Food, Check-in, Taxi-issue",
578,2,True,"Room, Staff, Food, Check-in, Off, Taxi-issue",
578,3,True,"Room, Staff, Food, Check-in, Off, Taxi-issue",
579,1,True,Location,
579,2,True,Location,
579,3,True,Location,
580,1,True,Staff,
580,2,True,Staff,
580,3,True,Staff,
581,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 223)
581,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 204)
581,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 204)
582,1,True,"Room, Staff",
582,2,True,"Room, Staff",
582,3,True,"Room, Staff",
583,1,True,"Room, Off",
583,2,True,"Room, Off",
583,3,True,"Room, Off",
584,1,True,Staff,
584,2,True,Staff,
584,3,True,Staff,
585,1,True,"Staff, Facility",
585,2,True,"Staff, Facility",
585,3,True,"Staff, Facility",
586,1,True,"Staff, Location",
586,2,True,"Staff, Location",
586,3,True,"Staff, Location",
587,1,True,"Staff, Location",
587,2,True,"Staff, Location",
587,3,True,"Staff, Location",
588,1,True,Location,
588,2,True,Location,
588,3,True,Location,
589,1,True,"Room, Location, Facility, Check-in",
589,2,True,"Room, Location, Facility, Check-in",
589,3,True,"Room, Location, Facility, Check-in",
590,1,True,"Room, Staff, Location, Price",
590,2,True,"Room, Staff, Location, Price",
590,3,True,"Room, Staff, Location, Price",
591,1,True,Food,
591,2,True,Food,
591,3,True,Food,
592,1,True,Staff,
592,2,True,Staff,
592,3,True,Staff,
593,1,True,Food,
593,2,True,Food,
593,3,True,Food,
594,1,True,"Staff, Location, Food, Facility",
594,2,True,"Staff, Location, Food, Facility",
594,3,True,"Staff, Location, Food, Facility",
595,1,True,"Food, Price",
595,2,True,"Food, Price",
595,3,True,"Food, Price",
596,1,True,Room,
596,2,True,Room,
596,3,True,Room,
597,1,True,"Room, Location, Food, Facility",
597,2,True,"Room, Location, Food, Facility",
597,3,True,"Room, Location, Food, Facility",
598,1,True,Staff,
598,2,True,Staff,
598,3,True,Staff,
599,1,True,"Room, Staff, Location, Food, Facility",
599,2,True,"Room, Staff, Location, Food, Facility",
599,3,True,"Room, Staff, Location, Food, Facility",
600,1,True,"Price, Facility",
600,2,True,"Price, Facility",
600,3,True,"Price, Facility",
601,1,True,(none),
601,2,True,(none),
601,3,True,(none),
602,1,True,Location,
602,2,True,Location,
602,3,True,Location,
603,1,True,"Staff, Facility",
603,2,True,"Staff, Facility",
603,3,True,"Staff, Facility",
604,1,True,Off,
604,2,True,Off,
604,3,True,Off,
605,1,True,Staff,
605,2,True,Staff,
605,3,True,Staff,
606,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 183)
606,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 183)
606,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 183)
607,1,True,"Room, Staff, Location",
607,2,True,"Room, Staff, Location",
607,3,True,"Room, Staff, Location",
608,1,True,Room,
608,2,True,Room,
608,3,True,Room,
609,1,True,"Room, Price",
609,2,True,"Room, Price",
609,3,True,"Room, Price",
610,1,True,"Location, Food, Facility",
610,2,True,"Location, Food, Facility",
610,3,True,"Location, Food, Facility",
611,1,True,"Room, Staff, Location, Food, Price",
611,2,True,"Room, Staff, Location, Food, Price",
611,3,True,"Room, Staff, Location, Food, Price",
612,1,True,"Room, Staff, Location, Off",
612,2,True,"Room, Staff, Location, Off",
612,3,True,"Room, Staff, Location, Off",
613,1,True,"Room, Staff, Food",
613,2,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 187)
613,3,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 187)
614,1,True,"Room, Staff, Location, Off",
614,2,True,"Room, Staff, Location, Off",
614,3,True,"Room, Staff, Location, Off",
615,1,True,"Staff, Taxi-issue",
615,2,True,"Staff, Taxi-issue",
615,3,True,"Staff, Taxi-issue",
616,1,True,"Staff, Location",
616,2,True,"Staff, Location",
616,3,True,"Staff, Location",
617,1,True,"Staff, Location",
617,2,True,"Staff, Location",
617,3,True,"Staff, Location",
618,1,True,Location,
618,2,True,Location,
618,3,True,Location,
619,1,True,"Location, Food, Price",
619,2,True,"Location, Food, Price",
619,3,True,"Location, Food, Price",
620,1,True,"Room, Staff, Location, Booking-issue",
620,2,True,"Room, Staff, Location, Booking-issue",
620,3,True,"Room, Staff, Location, Booking-issue",
621,1,True,Food,
621,2,True,Food,
621,3,True,Food,
622,1,True,"Room, Staff",
622,2,True,"Room, Staff",
622,3,True,"Room, Staff",
623,1,True,Location,
623,2,True,Location,
623,3,True,Location,
624,1,True,"Room, Staff, Off",
624,2,True,"Room, Staff, Off",
624,3,True,"Room, Staff, Off",
625,1,True,Location,
625,2,True,Location,
625,3,True,Location,
626,1,True,"Room, Staff, Food, Facility",
626,2,True,"Room, Staff, Food, Facility",
626,3,True,"Room, Staff, Food, Facility",
627,1,True,"Staff, Location, Facility",
627,2,True,"Staff, Location, Facility",
627,3,True,"Staff, Location, Facility",
628,1,True,"Staff, Location",
628,2,True,"Staff, Location",
628,3,True,"Staff, Location",
629,1,True,"Staff, Taxi-issue",
629,2,True,"Staff, Taxi-issue",
629,3,True,"Staff, Taxi-issue",
630,1,True,Staff,
630,2,True,Staff,
630,3,True,Staff,
631,1,True,"Price, Facility",
631,2,True,"Price, Facility",
631,3,True,"Price, Facility",
632,1,True,"Room, Location",
632,2,True,"Room, Location",
632,3,True,"Room, Location",
633,1,True,"Staff, Location, Check-in",
633,2,True,"Staff, Location, Check-in",
633,3,True,"Staff, Location, Check-in",
634,1,True,Off,
634,2,True,Off,
634,3,True,Off,
635,1,True,"Staff, Location",
635,2,True,"Staff, Location",
635,3,True,"Staff, Location",
636,1,True,"Staff, Food",
636,2,True,"Staff, Food",
636,3,True,"Staff, Food",
637,1,True,Location,
637,2,True,Location,
637,3,True,Location,
638,1,True,"Room, Staff, Location",
638,2,True,"Room, Staff, Location",
638,3,True,"Room, Staff, Location",
639,1,True,"Room, Check-in, Check-out",
639,2,True,"Room, Check-in, Check-out",
639,3,True,"Room, Check-in, Check-out",
640,1,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 189)
640,2,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 189)
640,3,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 189)
641,1,True,"Room, Staff, Location",
641,2,True,"Room, Staff, Location",
641,3,True,"Room, Staff, Location",
642,1,True,"Staff, Location, Food",
642,2,True,"Staff, Location, Food",
642,3,True,"Staff, Location, Food",
643,1,True,"Room, Food, Price",
643,2,True,"Room, Food, Price",
643,3,True,"Room, Food, Price",
644,1,True,"Room, Location, Facility",
644,2,True,"Room, Location, Facility",
644,3,True,"Room, Location, Facility",
645,1,True,Off,
645,2,True,Off,
645,3,True,Off,
646,1,True,"Room, Staff, Location, Facility",
646,2,True,"Room, Staff, Location, Facility",
646,3,True,"Room, Staff, Location, Facility",
647,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 211)
647,2,True,Off,
647,3,True,Off,
648,1,True,Staff,
648,2,True,Staff,
648,3,True,Staff,
649,1,True,"Room, Staff, Location",
649,2,True,"Room, Staff, Location",
649,3,True,"Room, Staff, Location",
650,1,True,"Room, Staff, Location, Food",
650,2,True,"Room, Staff, Location, Food",
650,3,True,"Room, Staff, Location, Food",
651,1,True,Staff,
651,2,True,Staff,
651,3,True,Staff,
652,1,True,Location,
652,2,True,Location,
652,3,True,Location,
653,1,True,"Staff, Location",
653,2,True,"Staff, Location",
653,3,True,"Staff, Location",
654,1,False,(parse failed),json_parse_error: Extra data: line 17 column 1 (char 261)
654,2,False,(parse failed),json_parse_error: Extra data: line 17 column 1 (char 261)
654,3,False,(parse failed),json_parse_error: Extra data: line 17 column 1 (char 261)
655,1,True,"Room, Location",
655,2,True,"Room, Location",
655,3,True,"Room, Location",
656,1,True,"Room, Staff, Facility",
656,2,True,"Room, Staff, Facility",
656,3,True,"Room, Staff, Facility",
657,1,True,"Room, Staff",
657,2,True,"Room, Staff",
657,3,True,"Room, Staff",
658,1,True,Food,
658,2,True,Food,
658,3,True,Food,
659,1,True,"Room, Staff",
659,2,True,"Room, Staff",
659,3,True,"Room, Staff",
660,1,True,"Room, Staff, Food, Facility, Check-in, Check-out, Taxi-issue",
660,2,True,"Room, Staff, Food, Facility",
660,3,True,"Room, Staff, Food, Facility",
661,1,True,"Room, Location, Facility",
661,2,True,"Room, Location, Facility",
661,3,True,"Room, Location, Facility",
662,1,True,"Staff, Location",
662,2,True,"Staff, Location",
662,3,True,"Staff, Location",
663,1,True,"Room, Location, Food, Facility",
663,2,True,"Room, Location, Food, Facility",
663,3,True,"Room, Location, Food, Facility",
664,1,True,"Room, Staff",
664,2,True,"Room, Staff",
664,3,True,"Room, Staff",
665,1,True,"Room, Location, Food",
665,2,True,"Room, Location, Food",
665,3,True,"Room, Location, Food",
666,1,True,"Staff, Location, Taxi-issue",
666,2,True,"Staff, Location, Taxi-issue",
666,3,True,"Staff, Location, Taxi-issue",
667,1,True,"Room, Staff, Location",
667,2,True,"Room, Staff, Location",
667,3,True,"Room, Staff, Location",
668,1,True,Location,
668,2,True,Location,
668,3,True,Location,
669,1,True,"Room, Food, Facility",
669,2,True,"Room, Food, Facility",
669,3,True,"Room, Food, Facility",
670,1,True,"Room, Location",
670,2,True,"Room, Location",
670,3,True,"Room, Location",
671,1,True,Facility,
671,2,True,Facility,
671,3,True,Facility,
672,1,False,(parse failed),json_parse_error: Invalid control character at: line 1 column 192 (char 191)
672,2,False,(parse failed),json_parse_error: Invalid control character at: line 1 column 192 (char 191)
672,3,False,(parse failed),json_parse_error: Invalid control character at: line 1 column 192 (char 191)
673,1,True,"Staff, Location, Food",
673,2,True,"Staff, Location, Food",
673,3,True,"Staff, Location, Food",
674,1,True,Staff,
674,2,True,Staff,
674,3,True,Staff,
675,1,True,"Room, Staff, Facility",
675,2,True,"Room, Staff, Facility",
675,3,True,"Room, Staff, Facility",
676,1,True,"Room, Staff, Location, Facility",
676,2,True,"Room, Staff, Location, Facility",
676,3,True,"Room, Staff, Location, Facility",
677,1,True,(none),
677,2,True,(none),
677,3,True,(none),
678,1,True,Location,
678,2,True,Location,
678,3,True,Location,
679,1,True,"Room, Staff",
679,2,True,"Room, Staff",
679,3,True,"Room, Staff",
680,1,True,Location,
680,2,True,Location,
680,3,True,Location,
681,1,True,"Staff, Location",
681,2,True,"Staff, Location",
681,3,True,"Staff, Location",
682,1,True,Location,
682,2,True,Location,
682,3,True,Location,
683,1,True,Staff,
683,2,True,Staff,
683,3,True,Staff,
684,1,True,"Staff, Food",
684,2,True,(none),
684,3,True,(none),
685,1,True,"Staff, Location, Food, Price",
685,2,True,"Staff, Location, Food, Price",
685,3,True,"Staff, Location, Food, Price",
686,1,True,"Room, Staff",
686,2,True,"Room, Staff",
686,3,True,"Room, Staff",
687,1,True,"Staff, Location, Food",
687,2,True,"Staff, Location, Food",
687,3,True,"Staff, Location, Food",
688,1,True,Location,
688,2,True,Location,
688,3,True,Location,
689,1,True,Taxi-issue,
689,2,True,Taxi-issue,
689,3,True,Taxi-issue,
690,1,True,Location,
690,2,True,Location,
690,3,True,Location,
691,1,True,Staff,
691,2,True,Staff,
691,3,True,Staff,
692,1,True,Staff,
692,2,True,Staff,
692,3,True,Staff,
693,1,True,"Location, Price, Facility, Off, Taxi-issue",
693,2,True,"Location, Facility",
693,3,True,"Location, Facility",
694,1,True,"Room, Staff, Location, Food, Price",
694,2,True,"Room, Staff, Location, Food, Price",
694,3,True,"Room, Staff, Location, Food, Price",
695,1,True,"Room, Staff",
695,2,True,"Room, Staff",
695,3,True,"Room, Staff",
696,1,True,"Location, Food",
696,2,True,"Location, Food",
696,3,True,"Location, Food",
697,1,True,"Room, Staff, Facility",
697,2,True,"Room, Staff, Facility",
697,3,True,"Room, Staff, Facility",
698,1,True,Location,
698,2,True,Location,
698,3,True,Location,
699,1,True,Staff,
699,2,True,Staff,
699,3,True,Staff,
700,1,True,"Room, Location, Facility",
700,2,True,"Room, Location, Facility",
700,3,True,"Room, Location, Facility",
701,1,True,"Staff, Location",
701,2,True,"Staff, Location",
701,3,True,"Staff, Location",
702,1,True,"Room, Staff, Food",
702,2,True,"Room, Staff, Food",
702,3,True,"Room, Staff, Food",
703,1,True,"Room, Staff, Food, Off",
703,2,True,"Room, Staff, Food",
703,3,True,"Room, Staff, Food",
704,1,True,Location,
704,2,True,Location,
704,3,True,Location,
705,1,True,"Staff, Food",
705,2,True,"Staff, Food",
705,3,True,"Staff, Food",
706,1,True,Location,
706,2,True,Location,
706,3,True,Location,
707,1,True,"Room, Facility",
707,2,True,"Room, Facility",
707,3,True,"Room, Facility",
708,1,True,Location,
708,2,True,Location,
708,3,True,Location,
709,1,True,Staff,
709,2,True,Staff,
709,3,True,Staff,
710,1,True,Food,
710,2,True,Food,
710,3,True,Food,
711,1,False,(parse failed),json_parse_error: Extra data: line 3 column 2 (char 210)
711,2,False,(parse failed),json_parse_error: Extra data: line 3 column 2 (char 210)
711,3,False,(parse failed),json_parse_error: Extra data: line 3 column 2 (char 210)
712,1,True,Room,
712,2,True,Room,
712,3,True,Room,
713,1,True,Location,
713,2,True,Location,
713,3,True,Location,
714,1,True,Staff,
714,2,True,Staff,
714,3,True,Staff,
715,1,True,"Staff, Price",
715,2,True,"Staff, Price",
715,3,True,"Staff, Price",
716,1,True,"Room, Staff",
716,2,True,"Room, Staff",
716,3,True,"Room, Staff",
717,1,True,Staff,
717,2,True,Staff,
717,3,True,Staff,
718,1,True,"Room, Staff, Location",
718,2,True,"Room, Staff, Location",
718,3,True,"Room, Staff, Location",
719,1,True,"Room, Location, Facility",
719,2,True,"Room, Location, Facility",
719,3,True,"Room, Location, Facility",
720,1,True,"Room, Facility",
720,2,True,"Room, Facility",
720,3,True,"Room, Facility",
721,1,True,Staff,
721,2,True,Staff,
721,3,True,Staff,
722,1,True,"Room, Staff, Location, Food, Facility",
722,2,True,"Room, Staff, Location, Food, Facility",
722,3,True,"Room, Staff, Location, Food, Facility",
723,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
723,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
723,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 202)
724,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
724,2,True,(none),
724,3,True,(none),
725,1,True,Staff,
725,2,True,Staff,
725,3,True,Staff,
726,1,True,"Room, Staff, Location",
726,2,True,"Room, Staff, Location",
726,3,True,"Room, Staff, Location",
727,1,True,"Staff, Location",
727,2,True,"Staff, Location",
727,3,True,"Staff, Location",
728,1,True,Off,
728,2,True,Off,
728,3,True,Off,
729,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 203)
729,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 203)
729,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 203)
730,1,True,"Location, Facility",
730,2,True,"Location, Facility",
730,3,True,"Location, Facility",
731,1,True,"Room, Staff",
731,2,True,"Room, Staff",
731,3,True,"Room, Staff",
732,1,True,"Staff, Location",
732,2,True,"Staff, Location",
732,3,True,"Staff, Location",
733,1,True,"Staff, Location, Facility",
733,2,True,"Staff, Location, Facility",
733,3,True,"Staff, Location, Facility",
734,1,True,Off,
734,2,True,Off,
734,3,True,Off,
735,1,True,"Staff, Location, Food, Facility",
735,2,True,"Staff, Location, Food, Facility",
735,3,True,"Staff, Location, Food, Facility",
736,1,True,Staff,
736,2,True,Staff,
736,3,True,Staff,
737,1,True,"Location, Food, Price",
737,2,True,"Location, Food, Price",
737,3,True,"Location, Food, Price",
738,1,True,"Room, Food, Facility",
738,2,True,"Room, Food, Facility",
738,3,True,"Room, Food, Facility",
739,1,True,"Room, Staff, Location, Price, Facility",
739,2,True,"Room, Staff, Location, Price, Facility",
739,3,True,"Room, Staff, Location, Price, Facility",
740,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 206)
740,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 206)
740,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 206)
741,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 212)
741,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 203)
741,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 203)
742,1,True,Room,
742,2,True,Room,
742,3,True,Room,
743,1,True,"Room, Location",
743,2,True,"Room, Location",
743,3,True,"Room, Location",
744,1,True,Room,
744,2,True,Room,
744,3,True,Room,
745,1,True,Off,
745,2,True,Off,
745,3,True,Off,
746,1,True,"Room, Staff",
746,2,True,"Room, Staff",
746,3,True,"Room, Staff",
747,1,True,Room,
747,2,True,Room,
747,3,True,Room,
748,1,True,Location,
748,2,True,Location,
748,3,True,Location,
749,1,True,"Room, Location",
749,2,True,"Room, Location",
749,3,True,"Room, Location",
750,1,True,"Staff, Location",
750,2,True,"Staff, Location",
750,3,True,"Staff, Location",
751,1,True,Room,
751,2,True,Room,
751,3,True,Room,
752,1,True,Room,
752,2,True,Room,
752,3,True,Room,
753,1,True,Room,
753,2,True,Room,
753,3,True,Room,
754,1,True,Price,
754,2,True,Price,
754,3,True,Price,
755,1,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
755,2,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
755,3,False,(parse failed),json_parse_error: Extra data: line 2 column 2 (char 210)
756,1,True,Location,
756,2,True,Location,
756,3,True,Location,
757,1,True,Food,
757,2,True,Food,
757,3,True,Food,
758,1,True,"Room, Staff",
758,2,True,"Room, Staff",
758,3,True,"Room, Staff",
759,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 199)
759,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 199)
759,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 199)
760,1,True,Location,
760,2,True,Location,
760,3,True,Location,
761,1,True,Room,
761,2,True,Room,
761,3,True,Room,
762,1,True,"Room, Location",
762,2,True,"Room, Location",
762,3,True,"Room, Location",
763,1,True,Room,
763,2,True,Room,
763,3,True,Room,
764,1,True,"Room, Staff",
764,2,True,"Room, Staff",
764,3,True,"Room, Staff",
765,1,True,"Room, Location, Facility",
765,2,True,"Room, Location, Facility",
765,3,True,"Room, Location, Facility",
766,1,True,"Room, Booking-issue",
766,2,True,"Room, Booking-issue",
766,3,True,"Room, Booking-issue",
767,1,True,"Room, Location, Price",
767,2,True,"Room, Location, Price",
767,3,True,"Room, Location, Price",
768,1,False,(parse failed),json_parse_error: Expecting value: line 1 column 1 (char 0)
768,2,False,(parse failed),json_parse_error: Expecting value: line 1 column 1 (char 0)
768,3,False,(parse failed),json_parse_error: Expecting value: line 1 column 1 (char 0)
769,1,True,"Location, Off",
769,2,True,"Location, Off",
769,3,True,"Location, Off",
770,1,True,"Staff, Price",
770,2,True,"Staff, Price",
770,3,True,"Staff, Price",
771,1,True,"Staff, Location, Food",
771,2,True,"Staff, Location, Food",
771,3,True,"Staff, Location, Food",
772,1,True,Facility,
772,2,True,Facility,
772,3,True,Facility,
773,1,True,"Room, Location",
773,2,True,"Room, Location",
773,3,True,"Room, Location",
774,1,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 200)
774,2,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 200)
774,3,False,(parse failed),json_parse_error: Extra data: line 2 column 1 (char 200)
775,1,True,"Price, Off",
775,2,True,"Price, Off",
775,3,True,"Price, Off",
776,1,True,Location,
776,2,True,Location,
776,3,True,Location,
777,1,True,"Room, Staff, Food, Price, Facility",
777,2,True,"Room, Staff, Food, Price, Facility",
777,3,True,"Room, Staff, Food, Price, Facility",
778,1,True,"Location, Price",
778,2,True,"Location, Price",
778,3,True,"Location, Price",
779,1,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 209)
779,2,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 209)
779,3,False,(parse failed),json_parse_error: Extra data: line 3 column 1 (char 209)
780,1,True,"Room, Location",
780,2,True,"Room, Location",
780,3,True,"Room, Location",
781,1,True,"Staff, Food",
781,2,True,"Staff, Food",
781,3,True,"Staff, Food",
782,1,True,"Room, Food, Facility",
782,2,True,"Room, Food, Facility",
782,3,True,"Room, Food, Facility",
783,1,True,"Staff, Facility",
783,2,True,"Staff, Facility",
783,3,True,"Staff, Facility",
784,1,True,"Room, Staff, Location",
784,2,True,"Room, Staff, Location",
784,3,True,"Room, Staff, Location",
785,1,True,Staff,
785,2,True,Staff,
785,3,True,Staff,
2484,1,True,(none),
2484,2,True,(none),
2484,3,True,(none),
